t_s,Line,I_exp_A,V_exp_V,Ah [Ah],SOC,T_exp_degC,Current_temp_1813 Ch 14 Bottom,Current_temp_1813 Ch 14 Top
569530.222,806,-1.708448388,3.336541298,0.802663568,0.188224322,10.04894,10,10
569530.422,806,-1.709100467,3.336541298,0.802568616,0.188202056,10.04894,10,10
569530.622,806,-1.709100467,3.336733053,0.802473713,0.188179801,10.04894,10,10
569530.822,806,-1.709752547,3.336733053,0.802378902,0.188157568,10.04894,10,10
569531.022,806,-1.709752547,3.336924808,0.802283929,0.188135297,10.04894,10,10
569531.222,806,-1.709752547,3.336924808,0.80218877,0.188112982,10.04894,10,10
569531.422,806,-1.710404627,3.337116563,0.802093932,0.188090743,10.04894,10,10
569531.622,806,-1.709752547,3.337116563,0.801998805,0.188068436,10.04894,10,10
569531.822,806,-1.709752547,3.337308319,0.801903963,0.188046195,10.04894,10,10
569532.022,806,-1.709752547,3.337308319,0.801808975,0.18802392,10.04894,10,10
569532.024,806,-1.57803248,3.33845885,0.801807949,0.18802368,10.04894,10,10
569532.222,806,-1.669323616,3.337883584,0.801717074,0.18800237,10.04894,10,10
569532.422,806,-1.678452729,3.337883584,0.801624148,0.187980579,10.04894,10,10
569532.622,806,-1.679104809,3.33807534,0.801530859,0.187958702,10.05221,10,10
569532.822,806,-1.679104809,3.33807534,0.801437435,0.187936794,10.05221,10,10
569533.022,806,-1.679104809,3.338267095,0.801344313,0.187914957,10.05221,10,10
569533.222,806,-1.679104809,3.338267095,0.801251041,0.187893085,10.05221,10,10
569533.422,806,-1.679756888,3.338267095,0.801157554,0.187871163,10.05221,10,10
569533.622,806,-1.679756888,3.33845885,0.801064357,0.187849308,10.05221,10,10
569533.822,806,-1.679104809,3.338650605,0.800970978,0.187827411,10.05221,10,10
569534.022,806,-1.679104809,3.338650605,0.80087763,0.187805521,10.05221,10,10
569534.222,806,-1.679104809,3.338650605,0.800784328,0.187783641,10.05221,10,10
569534.422,806,-1.679756888,3.338650605,0.800691233,0.18776181,10.05221,10,10
569534.622,806,-1.679104809,3.338842361,0.800597935,0.187739932,10.05221,10,10
569534.822,806,-1.679756888,3.339034116,0.800504563,0.187718036,10.05221,10,10
569535.022,806,-1.679756888,3.339034116,0.800411142,0.187696129,10.05221,10,10
569535.222,806,-1.679756888,3.339225871,0.80031801,0.18767429,10.05221,10,10
569535.422,806,-1.679756888,3.339225871,0.800224504,0.187652363,10.05221,10,10
569535.622,806,-1.679756888,3.339225871,0.800131286,0.187630503,10.05547,10,10
569535.822,806,-1.679756888,3.339417626,0.800037952,0.187608616,10.05547,10,10
569536.022,806,-1.679756888,3.339417626,0.799944714,0.187586752,10.05221,10,10
569536.027,806,-1.679756888,3.339417626,0.799942328,0.187586192,10.05221,10,10
569536.222,806,-1.679756888,3.339417626,0.79985131,0.187564849,10.05221,10,10
569536.422,806,-1.680408968,3.339417626,0.799758022,0.187542973,10.05547,10,10
569536.622,806,-1.679756888,3.339609382,0.799664592,0.187521063,10.05547,10,10
569536.822,806,-1.679756888,3.339609382,0.799571344,0.187499197,10.05547,10,10
569537.022,806,-1.679756888,3.339801137,0.799477985,0.187477304,10.05547,10,10
569537.222,806,-1.679756888,3.339801137,0.799384578,0.1874554,10.05547,10,10
569537.422,806,-1.679756888,3.339801137,0.799291322,0.187433532,10.05547,10,10
569537.622,806,-1.679756888,3.339992892,0.799198134,0.187411679,10.05547,10,10
569537.822,806,-1.679756888,3.339992892,0.799104721,0.187389774,10.05547,10,10
569538.022,806,-1.679756888,3.339992892,0.799011356,0.18736788,10.05547,10,10
569538.222,806,-1.679756888,3.340184647,0.798918042,0.187345998,10.05547,10,10
569538.422,806,-1.679756888,3.340184647,0.798824855,0.187324145,10.05547,10,10
569538.622,806,-1.679756888,3.340184647,0.79873143,0.187302237,10.05547,10,10
569538.822,806,-1.679756888,3.340376403,0.798638086,0.187280348,10.05874,10,10
569539.022,806,-1.679756888,3.340376403,0.798544896,0.187258495,10.05874,10,10
569539.222,806,-1.679756888,3.340376403,0.798451572,0.187236611,10.05547,10,10
569539.422,806,-1.679756888,3.340376403,0.798358254,0.187214728,10.05547,10,10
569539.622,806,-1.679756888,3.340568158,0.798264745,0.1871928,10.05874,10,10
569539.822,806,-1.679756888,3.340568158,0.798171578,0.187170952,10.05874,10,10
569540.022,806,-1.679756888,3.340759913,0.798078297,0.187149078,10.05874,10,10
569540.027,806,-1.808868637,3.339417626,0.79807578,0.187148488,10.05874,10,10
569540.222,806,-1.899507692,3.33845885,0.797973626,0.187124532,10.05874,10,10
569540.422,806,-1.909288885,3.338267095,0.797867791,0.187099714,10.05874,10,10
569540.622,806,-1.909288885,3.33807534,0.797761864,0.187074874,10.05874,10,10
569540.822,806,-1.909288885,3.33807534,0.797655566,0.187049948,10.05874,10,10
569541.022,806,-1.909940965,3.33807534,0.797549571,0.187025092,10.05874,10,10
569541.222,806,-1.909288885,3.33807534,0.797443513,0.187000221,10.05874,10,10
569541.422,806,-1.910593045,3.33807534,0.797337315,0.186975318,10.05874,10,10
569541.622,806,-1.909940965,3.33807534,0.797231401,0.186950481,10.05874,10,10
569541.822,806,-1.909940965,3.33807534,0.797125286,0.186925597,10.05874,10,10
569542.022,806,-1.909940965,3.33807534,0.797019216,0.186900724,10.05874,10,10
569542.222,806,-1.909940965,3.33807534,0.79691291,0.186875795,10.05874,10,10
569542.422,806,-1.909940965,3.33807534,0.796807002,0.18685096,10.05874,10,10
569542.622,806,-1.909940965,3.33807534,0.796700707,0.186826033,10.05874,10,10
569542.822,806,-1.909288885,3.33807534,0.796594721,0.18680118,10.062,10,10
569543.022,806,-1.909288885,3.33807534,0.796488532,0.186776279,10.062,10,10
569543.222,806,-1.909940965,3.33807534,0.796382475,0.186751408,10.062,10,10
569543.422,806,-1.909940965,3.33807534,0.796276273,0.186726504,10.062,10,10
569543.622,806,-1.910593045,3.337883584,0.796170323,0.186701659,10.062,10,10
569543.822,806,-1.909940965,3.33807534,0.79606406,0.18667674,10.062,10,10
569544.022,806,-1.909940965,3.33807534,0.795958152,0.186651905,10.062,10,10
569544.024,806,-1.877336988,3.338267095,0.795956775,0.186651582,10.062,10,10
569544.222,806,-1.969280203,3.337308319,0.795849641,0.186626459,10.062,10,10
569544.422,806,-1.978409316,3.337308319,0.795739956,0.186600738,10.062,10,10
569544.622,806,-1.979061396,3.337116563,0.79563001,0.186574955,10.062,10,10
569544.822,806,-1.979713475,3.337116563,0.795519949,0.186549146,10.062,10,10
569545.022,806,-1.979061396,3.337116563,0.795410184,0.186523406,10.062,10,10
569545.222,806,-1.979061396,3.337116563,0.795299996,0.186497567,10.062,10,10
569545.422,806,-1.979061396,3.337116563,0.795190169,0.186471813,10.062,10,10
569545.622,806,-1.979061396,3.337116563,0.795080323,0.186446054,10.062,10,10
569545.822,806,-1.979061396,3.337116563,0.794970346,0.186420264,10.062,10,10
569546.022,806,-1.979713475,3.337116563,0.794860311,0.186394461,10.06527,10,10
569546.222,806,-1.979061396,3.337116563,0.794750248,0.186368652,10.06527,10,10
569546.422,806,-1.979713475,3.336924808,0.794640244,0.186342856,10.06527,10,10
569546.622,806,-1.979713475,3.336924808,0.794530428,0.186317104,10.06527,10,10
569546.822,806,-1.979713475,3.336924808,0.794420444,0.186291313,10.06527,10,10
569547.022,806,-1.979713475,3.336924808,0.794310435,0.186265516,10.06527,10,10
569547.222,806,-1.979713475,3.336924808,0.794200472,0.186239729,10.06527,10,10
569547.422,806,-1.979713475,3.336924808,0.794090399,0.186213917,10.06527,10,10
569547.622,806,-1.979713475,3.336924808,0.793980329,0.186188106,10.06527,10,10
569547.822,806,-1.979713475,3.336924808,0.793870531,0.186162358,10.06527,10,10
569548.022,806,-1.979713475,3.336924808,0.793760547,0.186136567,10.06527,10,10
569548.027,806,-1.886466102,3.337691829,0.793757926,0.186135952,10.06527,10,10
569548.222,806,-1.979061396,3.336924808,0.793651539,0.186111005,10.06527,10,10
569548.422,806,-1.988190509,3.336733053,0.793541297,0.186085153,10.06527,10,10
569548.622,806,-1.990146748,3.336733053,0.793430892,0.186059263,10.06527,10,10
569548.822,806,-1.989494669,3.336733053,0.793320346,0.18603334,10.06527,10,10
569549.022,806,-1.989494669,3.336733053,0.793209699,0.186007393,10.06527,10,10
569549.222,806,-1.989494669,3.336733053,0.793099095,0.185981457,10.06527,10,10
569549.422,806,-1.989494669,3.336733053,0.792988647,0.185955557,10.06527,10,10
569549.622,806,-1.990146748,3.336541298,0.792878075,0.185929628,10.06527,10,10
569549.822,806,-1.989494669,3.336733053,0.792767693,0.185903743,10.06853,10,10
569550.022,806,-1.989494669,3.336733053,0.792657063,0.1858778,10.06853,10,10
569550.222,806,-1.989494669,3.336541298,0.792546325,0.185851832,10.06527,10,10
569550.422,806,-1.989494669,3.336541298,0.7924359,0.185825938,10.06527,10,10
569550.622,806,-1.989494669,3.336541298,0.792325499,0.185800049,10.06853,10,10
569550.822,806,-1.989494669,3.336541298,0.792214952,0.185774125,10.06853,10,10
569551.022,806,-1.989494669,3.336541298,0.792104535,0.185748233,10.06853,10,10
569551.222,806,-1.989494669,3.336541298,0.791994007,0.185722314,10.06853,10,10
569551.422,806,-1.990146748,3.336541298,0.791883316,0.185696357,10.06853,10,10
569551.622,806,-1.989494669,3.336541298,0.791772915,0.185670468,10.06853,10,10
569551.822,806,-1.989494669,3.336541298,0.791662388,0.18564455,10.06853,10,10
569552.022,806,-1.989494669,3.336541298,0.791551861,0.185618631,10.06853,10,10
569552.027,806,-1.989494669,3.336541298,0.791549097,0.185617983,10.06853,10,10
569552.222,806,-1.989494669,3.336541298,0.791441265,0.185592696,10.06853,10,10
569552.422,806,-1.989494669,3.336541298,0.791330782,0.185566788,10.06853,10,10
569552.622,806,-1.989494669,3.336349542,0.791220279,0.185540875,10.06853,10,10
569552.822,806,-1.989494669,3.336349542,0.791109648,0.185514932,10.06853,10,10
569553.022,806,-1.989494669,3.336541298,0.790999137,0.185489017,10.06853,10,10
569553.222,806,-1.989494669,3.336349542,0.790888442,0.18546306,10.06853,10,10
569553.422,806,-1.989494669,3.336349542,0.79077813,0.185437191,10.06853,10,10
569553.622,806,-1.989494669,3.336349542,0.790667535,0.185411257,10.06853,10,10
569553.822,806,-1.990146748,3.336349542,0.790556873,0.185385307,10.07179,10,10
569554.022,806,-1.989494669,3.336349542,0.79044638,0.185359396,10.07179,10,10
569554.222,806,-1.989494669,3.336349542,0.790335888,0.185333486,10.06853,10,10
569554.422,806,-1.990146748,3.336349542,0.790225342,0.185307563,10.06853,10,10
569554.622,806,-1.989494669,3.336349542,0.790114932,0.185281672,10.06853,,
569554.822,806,-1.989494669,3.336349542,0.790004404,0.185255753,10.06853,,
569555.022,806,-1.989494669,3.336157787,0.78989368,0.185229788,10.07179,10,10
569555.222,806,-1.989494669,3.336157787,0.789783131,0.185203864,10.07179,10,10
569555.422,806,-1.990146748,3.336157787,0.789672583,0.185177941,10.07179,10,10
569555.622,806,-1.990798828,3.336157787,0.789562117,0.185152037,10.07179,10,10
569555.822,806,-1.990146748,3.336157787,0.78945149,0.185126095,10.07179,10,10
569556.022,806,-1.990146748,3.336157787,0.789341082,0.185100204,10.07179,10,10
569556.024,806,-1.990146748,3.336157787,0.789339832,0.185099911,10.07179,10,10
569556.222,806,-1.990146748,3.336157787,0.789230506,0.185074274,10.07179,10,10
569556.422,806,-1.990146748,3.336157787,0.789119716,0.185048294,10.07179,10,10
569556.622,806,-1.990146748,3.336157787,0.789009129,0.185022361,10.07179,10,10
569556.822,806,-1.990146748,3.336157787,0.788898601,0.184996442,10.07179,10,10
569557.022,806,-1.990146748,3.336157787,0.788788172,0.184970547,10.07179,10,10
569557.222,806,-1.990146748,3.336157787,0.788677605,0.184944619,10.07179,10,10
569557.422,806,-1.990146748,3.335966032,0.788566869,0.184918651,10.07179,10,10
569557.622,806,-1.990798828,3.335966032,0.78845651,0.184892772,10.07179,10,10
569557.822,806,-1.990146748,3.335966032,0.788345839,0.18486682,10.07179,10,10
569558.022,806,-1.990146748,3.335966032,0.788235037,0.184840837,10.07179,10,10
569558.222,806,-1.990146748,3.335966032,0.788124622,0.184814945,10.07179,10,10
569558.422,806,-1.990146748,3.335966032,0.78801418,0.184789046,10.07179,10,10
569558.622,806,-1.990798828,3.335966032,0.787903679,0.184763133,10.07179,10,10
569558.822,806,-1.990146748,3.335966032,0.787792928,0.184737162,10.07179,10,10
569559.022,806,-1.990146748,3.335966032,0.787682309,0.184711222,10.07505,10,10
569559.222,806,-1.990146748,3.335966032,0.787571868,0.184685324,10.07505,10,10
569559.422,806,-1.990798828,3.335774277,0.787461145,0.184659359,10.07179,10,10
569559.622,806,-1.990146748,3.335774277,0.787350747,0.184633471,10.07179,10,10
569559.822,806,-1.990146748,3.335774277,0.787240267,0.184607564,10.07179,10,10
569560.022,806,-1.990146748,3.335774277,0.787129705,0.184581637,10.07179,10,10
569560.027,806,-2.008404975,3.335582521,0.787126916,0.184580983,10.07179,10,10
569560.222,806,-2.099044031,3.334623745,0.787013864,0.184554472,10.07505,10,10
569560.422,806,-2.108173144,3.33443199,0.786897231,0.184527122,10.07505,10,10
569560.622,806,-2.109477303,3.334240235,0.786779923,0.184499613,10.07505,10,10
569560.822,806,-2.109477303,3.334240235,0.786662849,0.184472159,10.07505,10,10
569561.022,806,-2.110129383,3.334240235,0.786545642,0.184444674,10.07505,10,10
569561.222,806,-2.109477303,3.334240235,0.78642821,0.184417137,10.07505,10,10
569561.422,806,-2.110129383,3.334048479,0.786310992,0.184389649,10.07505,10,10
569561.622,806,-2.109477303,3.334048479,0.786193858,0.184362181,10.07505,10,10
569561.822,806,-2.109477303,3.334048479,0.786076822,0.184334736,10.07505,10,10
569562.022,806,-2.109477303,3.333856724,0.78595962,0.184307252,10.07505,10,10
569562.222,806,-2.109477303,3.333856724,0.785842376,0.184279759,10.07505,10,10
569562.422,806,-2.110129383,3.333856724,0.785725198,0.184252281,10.07505,10,10
569562.622,806,-2.109477303,3.333856724,0.785607987,0.184224795,10.07505,10,10
569562.822,806,-2.109477303,3.333856724,0.785490695,0.18419729,10.07505,10,10
569563.022,806,-2.109477303,3.333664969,0.78537348,0.184169803,10.07505,10,10
569563.222,806,-2.109477303,3.333664969,0.785256231,0.184142308,10.07505,10,10
569563.422,806,-2.109477303,3.333664969,0.785139137,0.184114849,10.07505,10,10
569563.622,806,-2.110129383,3.333473214,0.785021746,0.184087321,10.07505,10,10
569563.823,806,-2.109477303,3.333473214,0.784904191,0.184059755,10.07505,10,10
569564.022,806,-2.110129383,3.333473214,0.784787568,0.184032407,10.07505,10,10
569564.027,806,-2.188378927,3.332706193,0.784784524,0.184031693,10.07505,10,10
569564.222,806,-2.279670063,3.331555661,0.78466158,0.184002863,10.07505,10,10
569564.422,806,-2.288799176,3.331363906,0.784535005,0.183973181,10.07505,10,10
569564.622,806,-2.289451256,3.331172151,0.784407843,0.183943361,10.07505,10,10
569564.822,806,-2.289451256,3.331172151,0.78428064,0.183913532,10.07505,10,10
569565.022,806,-2.289451256,3.330980395,0.784153445,0.183883705,10.07505,10,10
569565.222,806,-2.290103335,3.330980395,0.784026234,0.183853874,10.07832,10,10
569565.422,806,-2.290755415,3.33078864,0.783898978,0.183824033,10.07832,10,10
569565.622,806,-2.290755415,3.33078864,0.78377148,0.183794134,10.07832,10,10
569565.822,806,-2.290755415,3.330596885,0.783644194,0.183764286,10.07832,10,10
569566.022,806,-2.290755415,3.330596885,0.783517211,0.183734508,10.07832,10,10
569566.222,806,-2.290755415,3.33040513,0.783389954,0.183704667,10.07832,10,10
569566.422,806,-2.291407494,3.33040513,0.783262701,0.183674826,10.07832,10,10
569566.622,806,-2.290755415,3.33040513,0.783135309,0.183644953,10.07832,10,10
569566.822,806,-2.290755415,3.330213374,0.783007957,0.183615088,10.07832,10,10
569567.022,806,-2.290755415,3.330213374,0.782880691,0.183585245,10.07832,10,10
569567.222,806,-2.290755415,3.330213374,0.782753584,0.183555438,10.07832,10,10
569567.422,806,-2.290755415,3.330021619,0.782626403,0.183525614,10.07832,10,10
569567.622,806,-2.290755415,3.330021619,0.782498879,0.18349571,10.07832,10,10
569567.822,806,-2.290755415,3.330021619,0.782371649,0.183465875,10.07832,10,10
569568.022,806,-2.290103335,3.329829864,0.782244662,0.183436096,10.07832,10,10
569568.024,806,-2.451166981,3.328487577,0.782243108,0.183435732,10.07832,10,10
569568.222,806,-2.539849798,3.326953535,0.782104522,0.183403233,10.07832,10,10
569568.422,806,-2.548978912,3.32676178,0.781963101,0.18337007,10.07832,10,10
569568.622,806,-2.549630991,3.326570025,0.781821227,0.183336801,10.07832,10,10
569568.822,806,-2.550283071,3.326378269,0.781679852,0.183303648,10.07832,10,10
569569.022,806,-2.550283071,3.326186514,0.781538107,0.183270409,10.07832,10,10
569569.222,806,-2.550283071,3.326186514,0.781396493,0.183237201,10.07832,10,10
569569.422,806,-2.55093515,3.325994759,0.781254574,0.183203921,10.07832,10,10
569569.622,806,-2.550283071,3.325803004,0.781112985,0.183170718,10.07832,10,10
569569.822,806,-2.550283071,3.325611249,0.780971137,0.183137455,10.07832,10,10
569570.022,806,-2.550283071,3.325611249,0.780829423,0.183104223,10.07832,10,10
569570.222,806,-2.550283071,3.325419493,0.780687683,0.183070985,10.07832,10,10
569570.422,806,-2.550283071,3.325419493,0.780546347,0.183037842,10.08158,10,10
569570.622,806,-2.550283071,3.325227738,0.780404548,0.18300459,10.08158,10,10
569570.822,806,-2.550283071,3.325035983,0.780262695,0.182971325,10.07832,10,10
569571.022,806,-2.550283071,3.324844228,0.780121324,0.182938174,10.07832,10,10
569571.222,806,-2.549630991,3.324844228,0.779979413,0.182904896,10.08158,10,10
569571.422,806,-2.550283071,3.324652472,0.779837713,0.182871667,10.08158,10,10
569571.622,806,-2.550283071,3.324652472,0.779696253,0.182838495,10.08158,10,10
569571.822,806,-2.55093515,3.324460717,0.779554564,0.182805269,10.08158,10,10
569572.022,806,-2.55093515,3.324268962,0.779412849,0.182772037,10.08158,10,10
569572.027,806,-2.309665721,3.326378269,0.779409641,0.182771285,10.08158,10,10
569572.222,806,-2.399652698,3.325994759,0.779280295,0.182740953,10.08158,10,10
569572.422,806,-2.408781811,3.325803004,0.779146704,0.182709626,10.08158,10,10
569572.622,806,-2.41008597,3.325611249,0.779012986,0.182678269,10.08158,10,10
569572.822,806,-2.409433891,3.325611249,0.778879234,0.182646904,10.08158,10,10
569573.022,806,-2.41008597,3.325611249,0.778745375,0.182615514,10.08158,10,10
569573.222,806,-2.409433891,3.325611249,0.77861152,0.182584126,10.08158,10,10
569573.422,806,-2.409433891,3.325419493,0.778477472,0.182552691,10.08158,10,10
569573.622,806,-2.409433891,3.325419493,0.778343696,0.182521321,10.08158,10,10
569573.822,806,-2.41008597,3.325419493,0.778209914,0.182489949,10.08158,10,10
569574.022,806,-2.41008597,3.325227738,0.778076022,0.182458552,10.08158,10,10
569574.222,806,-2.41008597,3.325227738,0.77794209,0.182427144,10.08158,10,10
569574.422,806,-2.41008597,3.325035983,0.777808049,0.182395712,10.08158,10,10
569574.622,806,-2.41008597,3.325035983,0.777674194,0.182364323,10.08158,10,10
569574.822,806,-2.41008597,3.324844228,0.777540266,0.182332917,10.08158,10,10
569575.022,806,-2.41008597,3.324844228,0.777406554,0.182301561,10.08158,10,10
569575.222,806,-2.41008597,3.324652472,0.777272544,0.182270136,10.08158,10,10
569575.422,806,-2.41008597,3.324652472,0.777138767,0.182238765,10.08158,10,10
569575.622,806,-2.41008597,3.324652472,0.777004717,0.182207331,10.08158,10,10
569575.822,806,-2.41008597,3.324652472,0.776870796,0.182175926,10.08158,10,10
569576.022,806,-2.41008597,3.324460717,0.776737085,0.182144571,10.08158,10,10
569576.027,806,-2.41008597,3.324460717,0.776733738,0.182143786,10.08158,10,10
569576.222,806,-2.41008597,3.324460717,0.776603101,0.182113152,10.08158,10,10
569576.422,806,-2.41008597,3.324268962,0.776469293,0.182081774,10.08158,10,10
569576.622,806,-2.41008597,3.324268962,0.776335175,0.182050323,10.08158,,
569576.822,806,-2.41008597,3.324268962,0.776201511,0.182018979,10.08158,,
569577.022,806,-2.41008597,3.324268962,0.77606737,0.181987523,10.08158,10,10
569577.222,806,-2.41008597,3.324077207,0.775933468,0.181956123,10.08158,10,10
569577.422,806,-2.41008597,3.324077207,0.775799755,0.181924768,10.08158,10,10
569577.622,806,-2.41073805,3.323885451,0.775665837,0.181893364,10.08158,10,10
569577.822,806,-2.41008597,3.323885451,0.775531927,0.181861962,10.08158,10,10
569578.022,806,-2.41008597,3.323885451,0.775398097,0.181830579,10.08158,10,10
569578.222,806,-2.41008597,3.323693696,0.775263949,0.181799121,10.08158,10,10
569578.422,806,-2.41008597,3.323501941,0.775130181,0.181767753,10.08158,10,10
569578.622,806,-2.41008597,3.323501941,0.774996436,0.18173639,10.08158,10,10
569578.822,806,-2.41008597,3.323501941,0.774862237,0.18170492,10.08158,10,10
569579.022,806,-2.41008597,3.323310186,0.774728646,0.181673593,10.08484,10,10
569579.222,806,-2.41008597,3.323310186,0.774594755,0.181642196,10.08484,10,10
569579.422,806,-2.41008597,3.323310186,0.774460667,0.181610752,10.08484,10,10
569579.622,806,-2.41008597,3.32311843,0.774326731,0.181579344,10.08484,10,10
569579.822,806,-2.41008597,3.32311843,0.774192914,0.181547964,10.08158,10,10
569580.022,806,-2.41008597,3.32311843,0.774059179,0.181516603,10.08158,10,10
569580.024,806,-2.592668241,3.321584388,0.774057456,0.181516199,10.08158,10,10
569580.222,806,-2.681351058,3.320050346,0.773910817,0.181481812,10.08484,10,10
569580.422,806,-2.688523933,3.319666836,0.773761899,0.181446891,10.08484,10,10
569580.622,806,-2.689176012,3.319475081,0.773612205,0.181411788,10.08484,10,10
569580.822,806,-2.689176012,3.319283325,0.773462888,0.181376773,10.08484,10,10
569581.022,806,-2.689176012,3.319283325,0.77331372,0.181341793,10.08484,10,10
569581.222,806,-2.689176012,3.31909157,0.7731643,0.181306754,10.08484,10,10
569581.422,806,-2.689828092,3.318899815,0.773014737,0.181271682,10.08484,10,10
569581.622,806,-2.690480171,3.31870806,0.772865296,0.181236638,10.08484,10,10
569581.822,806,-2.689828092,3.318516304,0.772715945,0.181201615,10.08484,10,10
569582.022,806,-2.689828092,3.318516304,0.772566546,0.181166581,10.08484,10,10
569582.222,806,-2.689828092,3.318324549,0.772417136,0.181131545,10.08484,10,10
569582.422,806,-2.689828092,3.318132794,0.772267312,0.181096411,10.08484,10,10
569582.622,806,-2.689828092,3.318132794,0.772118132,0.181061428,10.08484,10,10
569582.822,806,-2.689828092,3.317941039,0.771968829,0.181026417,10.08484,10,10
569583.022,806,-2.689828092,3.317749283,0.771819394,0.180991374,10.08484,10,10
569583.222,806,-2.689828092,3.317749283,0.77166996,0.180956332,10.08484,10,10
569583.422,806,-2.690480171,3.317557528,0.771520421,0.180921265,10.08484,10,10
569583.622,806,-2.689828092,3.317365773,0.771370828,0.180886186,10.08484,10,10
569583.822,806,-2.689828092,3.317365773,0.771221616,0.180851196,10.08484,10,10
569584.022,806,-2.689828092,3.317174018,0.771072182,0.180816153,10.08484,10,10
569584.027,806,-2.874366601,3.315256465,0.771068185,0.180815216,10.08484,10,10
569584.222,806,-2.9604411,3.313914178,0.770908396,0.180777746,10.08484,10,10
569584.422,806,-2.968918134,3.313722423,0.770743835,0.180739156,10.08484,10,10
569584.622,806,-2.969570213,3.313530668,0.770578708,0.180700434,10.08484,10,10
569584.822,806,-2.969570213,3.313338913,0.770414017,0.180661814,10.08484,10,10
569585.022,806,-2.969570213,3.312955402,0.770249041,0.180623127,10.08484,10,10
569585.222,806,-2.970222293,3.312763647,0.770083963,0.180584416,10.08484,10,10
569585.422,806,-2.970222293,3.312571892,0.769918789,0.180545683,10.08484,10,10
569585.622,806,-2.970222293,3.312380136,0.769753934,0.180507025,10.08484,10,10
569585.822,806,-2.970222293,3.312380136,0.769588869,0.180468317,10.08484,10,10
569586.022,806,-2.970222293,3.311996626,0.76942366,0.180429576,10.08484,10,10
569586.222,806,-2.970222293,3.311996626,0.769258996,0.180390962,10.08811,10,10
569586.422,806,-2.970222293,3.311804871,0.769093984,0.180352267,10.08811,10,10
569586.622,806,-2.970222293,3.311613115,0.768928974,0.180313572,10.08484,10,10
569586.822,806,-2.970222293,3.31142136,0.768763756,0.180274828,10.08484,10,10
569587.022,806,-2.970222293,3.311229605,0.768598665,0.180236115,10.08811,10,10
569587.222,806,-2.970222293,3.311229605,0.768433925,0.180197483,10.08811,10,10
569587.422,806,-2.970874372,3.310846094,0.76826863,0.180158721,10.08811,10,10
569587.622,806,-2.970874372,3.310654339,0.768103847,0.18012008,10.08811,10,10
569587.822,806,-2.970222293,3.310462584,0.76793883,0.180081384,10.08484,10,10
569588.022,806,-2.970222293,3.310462584,0.767773818,0.180042688,10.08484,10,10
569588.027,806,-3.191277256,3.308353276,0.767769328,0.180041635,10.08484,10,10
569588.222,806,-3.279307994,3.306819234,0.767592093,0.180000074,10.08484,10,10
569588.422,806,-3.288437107,3.306435724,0.767410003,0.179957374,10.08811,10,10
569588.622,806,-3.289089187,3.306052213,0.767227222,0.179914512,10.08811,10,10
569588.822,806,-3.289089187,3.305860458,0.76704447,0.179871656,10.08484,10,10
569589.022,806,-3.289089187,3.305668703,0.766862016,0.179828871,10.08484,10,10
569589.222,806,-3.289089187,3.305285192,0.766679021,0.179785959,10.08484,10,10
569589.422,806,-3.289089187,3.305093437,0.766496408,0.179743136,10.08484,10,10
569589.622,806,-3.289089187,3.304901682,0.766313431,0.179700228,10.08811,10,10
569589.822,806,-3.289089187,3.304518171,0.766131034,0.179657456,10.08811,10,10
569590.022,806,-3.289089187,3.304326416,0.765948351,0.179614617,10.08811,10,10
569590.222,806,-3.289089187,3.304134661,0.765765483,0.179571734,10.08811,10,10
569590.422,806,-3.289741266,3.303942906,0.765582847,0.179528906,10.08811,10,10
569590.622,806,-3.289089187,3.30375115,0.765399684,0.179485955,10.08811,10,10
569590.822,806,-3.289089187,3.30336764,0.765217192,0.17944316,10.08811,10,10
569591.022,806,-3.289089187,3.303175885,0.765034667,0.179400358,10.08811,10,10
569591.222,806,-3.289089187,3.303175885,0.764851914,0.179357503,10.08811,10,10
569591.422,806,-3.289089187,3.302792374,0.764668881,0.179314582,10.08811,10,10
569591.622,806,-3.289741266,3.302600619,0.764486428,0.179271796,10.08811,10,10
569591.822,806,-3.289089187,3.302408864,0.764303698,0.179228946,10.08811,10,10
569592.022,806,-3.289089187,3.302217108,0.764120967,0.179186096,10.08811,10,10
569592.024,806,-2.845675101,3.305668703,0.764119176,0.179185676,10.08811,10,10
569592.222,806,-2.930445441,3.306052213,0.76395875,0.179148056,10.08811,10,10
569592.422,806,-2.938922475,3.305860458,0.763795804,0.179109845,10.08811,10,10
569592.622,806,-2.939574555,3.305860458,0.763632716,0.179071601,10.08811,10,10
569592.822,806,-2.939574555,3.305860458,0.763469211,0.179033259,10.08811,10,10
569593.022,806,-2.940226634,3.305668703,0.763305875,0.178994957,10.08811,10,10
569593.222,806,-2.940226634,3.305668703,0.763142452,0.178956635,10.08811,10,10
569593.422,806,-2.940226634,3.305476948,0.76297917,0.178918345,10.08811,10,10
569593.622,806,-2.940878714,3.305476948,0.762816031,0.178880089,10.08811,10,10
569593.822,806,-2.940226634,3.305285192,0.762652666,0.17884178,10.08811,10,10
569594.022,806,-2.940226634,3.305285192,0.762489236,0.178803456,10.08811,10,10
569594.222,806,-2.940226634,3.305093437,0.762325978,0.178765172,10.08811,10,10
569594.422,806,-2.940226634,3.304901682,0.762162483,0.178726832,10.08811,10,10
569594.622,806,-2.940878714,3.304901682,0.761999034,0.178688503,10.08811,10,10
569594.822,806,-2.940226634,3.304709927,0.761835756,0.178650215,10.08811,10,10
